0	11.7165
1	11.7165
2	11.7165
3	11.7165
4	11.7588
5	11.7588
6	11.8732
7	11.8732
8	11.8831
9	11.8831
10	11.8831
11	11.8831
12	11.8831
13	11.8831
14	11.8831
15	11.8831
16	11.8831
17	12.1115
18	12.1115
19	12.1115
20	12.1115
21	12.1746
22	12.1746
23	12.1746
24	12.1746
25	12.2239
26	12.2239
27	12.2239
28	12.2239
29	12.2471
30	12.2471
31	12.4228
32	12.4228
33	12.4228
34	12.4228
35	12.4228
36	12.4228
37	12.4228
38	12.446
39	12.446
40	12.446
41	12.446
42	12.5721
43	12.5721
44	12.5721
45	12.5722
46	12.5722
47	12.5722
48	12.6604
49	12.6604
50	12.6604
51	12.7
52	12.7
53	12.7
54	12.7
55	12.7232
56	12.7311
57	12.7311
58	12.7311
59	12.7311
60	12.7311
61	12.7516
62	12.7516
63	12.7516
64	12.7516
65	12.7542
66	12.7755
67	12.8213
68	12.8213
69	12.8213
70	12.8213
71	12.8213
72	12.8213
73	12.8213
74	12.8213
75	12.8213
76	12.8766
77	12.8766
78	12.8766
79	12.8766
80	12.8766
81	12.8766
82	12.8766
83	12.8766
84	12.8766
85	12.8766
86	12.8766
87	12.8766
88	12.8816
89	12.8816
90	12.8816
91	12.9048
92	12.9048
93	12.9069
94	12.9069
95	12.9069
96	12.9069
97	12.9069
98	12.9069
99	12.9069
100	12.9069
