0	2
10	4
20	7
30	9
40	11
50	12
60	14
70	15
80	16
90	17
100	17
110	18
120	18
130	18
140	19
150	19
160	20
170	20
180	20
190	20
200	20
210	20
220	21
230	21
240	21
250	21
260	21
270	21
280	21
290	21
300	21
310	21
320	21
330	21
340	21
350	21
360	22
370	23
380	23
390	23
400	23
410	23
420	23
430	23
440	23
450	23
460	23
470	23
480	23
490	23
500	23
510	23
520	23
530	23
540	23
550	23
560	24
570	24
580	24
590	24
600	24
610	24
620	24
630	24
640	24
650	24
660	24
670	24
680	24
690	24
700	24
710	24
720	24
730	24
740	24
750	24
760	24
770	24
780	24
790	24
800	24
810	24
820	24
830	24
840	24
850	24
860	24
870	24
880	24
890	24
900	24
910	24
920	24
930	24
940	24
950	24
960	24
970	24
980	24
990	24
1000	24
