-11.8793	156.748
-11.5154	156.438
12.35	156.173
-9.83654	146.556
-9.17784	139.096
-8.96819	136.34
-15.2181	130.967
15.7385	123.118
7.71648	116.574
-17.0358	100.83
-6.71089	97.5458
-17.2509	96.8767
-38.1004	92.8153
35.4611	92.0855
-38.5498	90.9099
-38.7924	89.6555
6.25975	88.4487
34.0416	83.2914
33.0142	73.8375
-32.04	63.0797
-31.9754	62.3199
19.1847	60.7057
61.7142	57.6429
-61.207	57.2633
-60.8755	56.7606
-4.0297	43.406
57.6368	42.3618
43.7398	41.8011
66.4401	41.003
20.3392	40.6874
-67.0333	37.1099
86.9264	34.9735
-86.1863	34.7164
-87.809	34.4886
-88.5345	33.471
-84.0528	30.6745
-89.8619	30.3155
-83.8426	30.0345
-83.8019	29.9062
55.8138	29.1662
-3.21754	29.0238
83.426	28.6565
21.1329	28.5898
90.9261	26.8
55.3032	25.2868
-82.3325	24.4473
91.7303	23.7294
-55.0022	23.017
81.5471	21.0346
45.7246	20.9913
-69.58	19.7176
-92.7352	19.5982
92.9756	18.5872
-46.0479	18.0774
28.2167	17.5951
46.1693	17.0281
22.1207	16.1014
-93.7997	15.1289
80.2273	14.9889
70.3545	14.8769
93.903	14.7008
53.8222	14.5521
46.7509	12.3779
-94.4897	12.3175
-46.9099	11.2205
-22.6079	11.1564
71.0396	11.0085
-27.4458	10.5724
-94.9972	10.3455
-95.0955	9.97577
-47.2354	9.01367
-27.2459	8.99521
-71.5215	8.57375
-22.9116	8.51277
71.575	8.31964
-27.1329	8.15288
-1.51066	6.90934
-23.2013	6.3162
47.7046	6.23343
72.0914	6.04246
-48.0333	4.58009
51.9474	4.154
-77.2931	3.44259
76.9874	2.61974
-73.3761	1.89313
76.5005	1.52168
-0.698876	1.51728
98.3255	1.22109
0.621116	1.20094
-25.7066	0.940415
24.3545	0.806884
-98.7056	0.728528
75.8016	0.44411
-99.273	0.228587
99.4515	0.129818
-25.1972	0.0741695
75.321	0.0721331
-49.7701	0.0616975
-74.7337	0.0502372
-74.7496	0.0444093
