11.8558	156.748
-12.2126	156.454
-12.2126	156.454
-12.2127	156.454
-12.2127	156.454
-12.2127	156.454
-12.2127	156.454
-12.2127	156.454
-12.2127	156.454
-12.2127	156.454
-12.2127	156.454
-12.2127	156.454
-12.2127	156.454
-12.2127	156.454
-12.2127	156.454
-12.2127	156.454
-12.2127	156.454
-12.2127	156.454
-12.2127	156.454
-12.2127	156.454
-12.2127	156.454
-12.2127	156.454
-12.2127	156.454
-12.2127	156.454
-12.2127	156.454
-12.2127	156.454
-12.2127	156.454
-12.2127	156.454
-12.2127	156.454
-12.2127	156.454
-12.2127	156.454
-12.2127	156.454
-12.2127	156.454
-12.2127	156.454
12.2501	156.386
12.254	156.379
12.2545	156.378
12.2571	156.373
12.2573	156.373
12.2587	156.37
12.2589	156.369
12.2589	156.369
12.2591	156.369
12.2593	156.369
12.2593	156.369
12.2616	156.364
12.2616	156.364
12.2618	156.364
12.2632	156.361
12.2645	156.359
12.2645	156.359
12.2645	156.359
12.2645	156.359
12.2645	156.359
12.2645	156.359
12.2645	156.359
12.2645	156.359
12.2645	156.359
12.2645	156.359
12.2645	156.359
12.2645	156.359
11.0678	155.15
36.6008	94.9648
37.1884	94.9182
-37.4666	94.5349
37.6276	94.2083
37.6276	94.2083
-37.6389	94.1826
-37.6462	94.1656
-36.0497	94.0589
37.7059	94.0222
37.8565	93.6139
37.8728	93.566
38.0667	92.9357
38.0905	92.851
38.1928	92.4689
38.2419	92.2752
38.363	91.7691
38.4638	91.3169
35.2856	91.3002
39.6677	83.9168
62.2008	57.5634
-62.2444	57.5353
-62.3047	57.4906
-62.305	57.4904
-62.3052	57.4902
-62.3053	57.4901
-62.3054	57.49
-62.3055	57.49
-62.3055	57.49
-62.3055	57.4899
62.389	57.4172
61.0172	57
64.691	50.7908
-86.6047	34.9367
85.7545	34.2856
85.7545	34.2856
85.1947	33.425
84.8462	32.7223
91.1987	25.7916
