0	0.951825	1.99065	0.000231819	0.684189	-1
1	0.526711	1.91313	0.000231819	0.578975	-1
2	0.262139	1.24698	0.000231819	0.317088	-1
3	0.188538	0.925832	0.000231819	0.237492	-1
4	0.103579	0.270314	0.000231819	0.100373	-1
5	0.0600742	0.772913	0.000231819	0.114055	-1
6	0.0357039	0.105523	0.000231819	0.0341621	-1
7	0.0175788	0.0588254	0.000231819	0.0247261	-1
8	0.00333043	0.00375297	0.000231819	0.00115585	-1
9	0.00206742	0.0180677	0.000231819	0.00289269	-1
10	0.0017107	0.00375297	0.000231819	0.00175554	-1
11	0.000302242	0.00375297	0.000231819	0.000497966	-1
12	0.0202272	1	0.000231819	0.141389	-1
13	0.000231819	0.000231819	0.000231819	1.02898e-010	-1
14	0.000231819	0.000231819	0.000231819	1.02898e-010	-1
15	0.000231819	0.000231819	0.000231819	1.02898e-010	-1
16	0.000231819	0.000231819	0.000231819	1.02898e-010	-1
17	0.000231819	0.000231819	0.000231819	1.02898e-010	-1
18	0.0261774	1.29751	0.000231819	0.183463	-1
19	0.000231819	0.000231819	0.000231819	1.02898e-010	-1
20	0.000231819	0.000231819	0.000231819	1.02898e-010	-1
