0	126
1	127
2	128
3	128
4	129
5	129
6	129
7	129
8	129
9	130
10	134
11	136
12	136
13	139
14	139
15	142
16	142
17	144
18	144
19	144
20	146
21	152
22	152
23	152
24	152
25	152
26	152
27	154
28	154
29	154
30	154
31	154
32	154
33	154
34	154
35	154
36	154
37	154
38	154
39	154
40	154
41	154
42	154
43	155
44	155
45	155
46	157
47	157
48	157
49	160
50	162
51	162
52	162
53	162
54	162
55	162
56	162
57	164
58	165
59	165
60	165
61	165
62	165
63	165
64	165
65	165
66	165
67	165
68	165
69	165
70	166
71	167
72	167
73	170
74	170
75	170
76	170
77	170
78	170
79	170
80	170
81	170
82	170
83	170
84	170
85	170
86	170
87	170
88	170
89	170
90	170
91	170
92	170
93	170
94	170
95	171
96	171
97	171
98	171
99	171
100	172
101	173
102	173
103	173
104	174
105	174
106	174
107	175
108	175
109	175
110	175
111	177
112	177
113	177
114	177
115	177
116	177
117	177
118	177
119	177
120	177
121	177
122	179
123	179
124	179
125	179
126	179
127	179
128	179
129	179
130	179
131	179
132	179
133	179
134	179
135	180
136	180
137	180
138	180
139	181
140	182
141	182
142	182
143	182
144	182
145	183
146	183
147	183
148	183
149	183
150	185
151	185
152	185
153	185
154	185
155	186
156	186
157	186
158	186
159	186
160	186
161	188
162	188
163	188
164	188
165	188
166	189
167	189
168	189
169	189
170	189
171	189
172	189
173	189
174	189
175	190
176	190
177	190
178	191
179	191
180	191
181	191
182	191
183	191
184	191
185	192
186	192
187	193
188	193
189	193
190	193
191	193
192	193
193	193
194	193
195	193
196	194
197	194
198	194
199	194
200	194
201	194
202	194
203	194
204	194
205	194
206	194
207	194
208	194
209	195
210	195
211	195
212	195
213	195
214	195
215	195
216	195
217	195
218	195
219	196
220	196
221	196
222	196
223	196
224	196
225	196
226	196
227	196
228	196
229	196
230	196
231	196
232	196
233	196
234	197
235	197
236	197
237	197
238	197
239	197
240	197
241	197
242	197
243	197
244	197
245	198
246	198
247	198
248	198
249	198
250	198
